text,label
"In magnetic topological materials, time-reversal symmetry breaking gives rise to topological point and line nodes with distinctive signatures in the anomalous Hall and anomalous Nernst conductivity that satisfy the well-known Mott relation. However, this relationship can fail for doping-dependent transport measurements of materials with complex magnetism, topology, and electronic correlations. In this work, we present transport measurements of the correlated topological metal UCoAl doped with Ru, which appear to violate the Mott relation. We develop a model that captures the evolution of Stoner magnetism and topological Weyl points as a function of doping. Using this model, we show how the correlated flat band in this material pins the Weyl points to the Fermi energy, and demonstrate how this explains the unusual doping-dependent behavior of the anomalous Hall and anomalous Nernst conductivities in this material, while the Mott relation is in fact satisfied at each doping level.",Materials Science
"In magnetic topological materials, time-reversal symmetry breaking gives rise to topological point and line nodes with distinctive signatures in the anomalous Hall and anomalous Nernst conductivity that satisfy the well-known Mott relation. However, this relationship can fail for doping-dependent transport measurements of materials with complex magnetism, topology, and electronic correlations. In this work, we present transport measurements of the correlated topological metal UCoAl doped with Ru, which appear to violate the Mott relation. We develop a model that captures the evolution of Stoner magnetism and topological Weyl points as a function of doping. Using this model, we show how the correlated flat band in this material pins the Weyl points to the Fermi energy, and demonstrate how this explains the unusual doping-dependent behavior of the anomalous Hall and anomalous Nernst conductivities in this material, while the Mott relation is in fact satisfied at each doping level. [SEP] [HINT] transport -> Materials Science (Syns: transferral, enthral, shipping) | electronic -> Materials Science (Syns: ) | complex -> Bioinformatics (Syns: building complex, coordination compound, composite)",Materials Science
"All-electrical methods for nucleating, detecting, and manipulating spin textures in two-dimensional (2D) van der Waals (vdW) magnets can serve as fundamental building blocks for multi-state spintronic memory, logic, and neuromorphic computing applications. Unlike conventional ferromagnets, vdW ferromagnets such as Fe5GeTe2 with strong Dzyaloshinskii-Moriya interactions stabilize nanoscale chiral spin textures, including skyrmions and stripe domains. However, the sub-100 nm size of these spin textures has limited their study to sophisticated microscopy techniques. Here, we demonstrate all-electrical detection of spin textures in vdW itinerant ferromagnet Fe5GeTe2 using pure spin transport in a lateral graphene spin-valve device at room temperature. By engineering nanoscale constrictions or notches in Fe5GeTe2, we create spin textures that inject distinct spin polarizations into the graphene channel, where they are nonlocally sensed by a reference conventional ferromagnetic detector at room temperature. This enables the observation of anomalous multi-level spin-valve switching and Hanle spin precession signals, which are due to unique spin textures in Fe5GeTe2 and in sharp contrast to single-domains and conventional magnet-based devices. This all-electrical approach can provide direct access to the spin textures on an integrated 2D spintronic circuit without the need for ex-situ microscopic characterizations.",Materials Science
"All-electrical methods for nucleating, detecting, and manipulating spin textures in two-dimensional (2D) van der Waals (vdW) magnets can serve as fundamental building blocks for multi-state spintronic memory, logic, and neuromorphic computing applications. Unlike conventional ferromagnets, vdW ferromagnets such as Fe5GeTe2 with strong Dzyaloshinskii-Moriya interactions stabilize nanoscale chiral spin textures, including skyrmions and stripe domains. However, the sub-100 nm size of these spin textures has limited their study to sophisticated microscopy techniques. Here, we demonstrate all-electrical detection of spin textures in vdW itinerant ferromagnet Fe5GeTe2 using pure spin transport in a lateral graphene spin-valve device at room temperature. By engineering nanoscale constrictions or notches in Fe5GeTe2, we create spin textures that inject distinct spin polarizations into the graphene channel, where they are nonlocally sensed by a reference conventional ferromagnetic detector at room temperature. This enables the observation of anomalous multi-level spin-valve switching and Hanle spin precession signals, which are due to unique spin textures in Fe5GeTe2 and in sharp contrast to single-domains and conventional magnet-based devices. This all-electrical approach can provide direct access to the spin textures on an integrated 2D spintronic circuit without the need for ex-situ microscopic characterizations. [SEP] [HINT] spin -> Materials Science (Syns: twisting, whirl, tailspin) | transport -> Materials Science (Syns: transferral, enthral, shipping) | including -> Bioinformatics (Syns: admit, include, let in)",Materials Science
"Advances in AI have introduced several strong models in computational pathology to usher it into the era of multi-modal diagnosis, analysis, and interpretation. However, the current pathology-specific visual language models still lack capacities in making diagnosis with rigorous reasoning paths as well as handling divergent tasks, and thus challenges of building AI Copilots for real scenarios still exist. Here we introduce TeamPath, an AI system powered by reinforcement learning and router-enhanced solutions based on large-scale histopathology multimodal datasets, to work as a virtual assistant for expert-level disease diagnosis, patch-level information summarization, and cross-modality generation to integrate transcriptomic information for the clinical usage. We also collaborate with pathologists from Yale School of Medicine to demonstrate that TeamPath can assist them in working more efficiently by identifying and correcting expert conclusions and reasoning paths. Overall, TeamPath can flexibly choose the best settings according to the needs, and serve as an innovative and reliable system for information communication across different modalities and experts.",Bioinformatics
"Advances in AI have introduced several strong models in computational pathology to usher it into the era of multi-modal diagnosis, analysis, and interpretation. However, the current pathology-specific visual language models still lack capacities in making diagnosis with rigorous reasoning paths as well as handling divergent tasks, and thus challenges of building AI Copilots for real scenarios still exist. Here we introduce TeamPath, an AI system powered by reinforcement learning and router-enhanced solutions based on large-scale histopathology multimodal datasets, to work as a virtual assistant for expert-level disease diagnosis, patch-level information summarization, and cross-modality generation to integrate transcriptomic information for the clinical usage. We also collaborate with pathologists from Yale School of Medicine to demonstrate that TeamPath can assist them in working more efficiently by identifying and correcting expert conclusions and reasoning paths. Overall, TeamPath can flexibly choose the best settings according to the needs, and serve as an innovative and reliable system for information communication across different modalities and experts. [SEP] [HINT] based -> Bioinformatics (Syns: ground, free-base, base) | clinical -> Bioinformatics (Syns: ) | language -> Neuroscience (Syns: linguistic process, linguistic communication, spoken communication)",Bioinformatics
"Background: Non-linear alterations in brain network connectivity may represent early neural signatures of Alzheimer's disease (AD) pathology in cognitively normal older adults. Understanding these changes and their cognitive relevance could provide sensitive biomarkers for early detection. Most prior studies recruited participants from memory clinics, often with subjective memory concerns, limiting generalizability.   Methods: We examined 14 large-scale functional brain networks in 968 cognitively normal older adults recruited from the community using resting-state functional MRI, cerebrospinal fluid (CSF) biomarkers (amyloid-$β$ 1-42 [A$β$], total tau, phosphorylated tau 181), and neuropsychological assessments. Functional networks were identified using group independent component analysis.   Results: Inverted U-shaped associations between CSF A$β$ and functional connectivity were observed in the precuneus network and ventral default mode network (DMN), but not in the dorsal DMN, indicating network-specific vulnerability to early amyloid pathology. Higher connectivity in A$β$-related networks, including dorsal and ventral DMN, precuneus, and posterior salience networks, was associated with better visual memory, visuospatial, and executive performance. No significant relationships were observed between CSF tau and functional connectivity.   Conclusions: Using a large, community-based cohort, we demonstrate that non-linear alterations in functional connectivity occur in specific networks even during the asymptomatic phase of AD. Moreover, A$β$-related network connectivity is cognitively relevant, highlighting functional brain networks as promising imaging markers for early detection and prognosis of AD.",Neuroscience
"Background: Non-linear alterations in brain network connectivity may represent early neural signatures of Alzheimer's disease (AD) pathology in cognitively normal older adults. Understanding these changes and their cognitive relevance could provide sensitive biomarkers for early detection. Most prior studies recruited participants from memory clinics, often with subjective memory concerns, limiting generalizability.   Methods: We examined 14 large-scale functional brain networks in 968 cognitively normal older adults recruited from the community using resting-state functional MRI, cerebrospinal fluid (CSF) biomarkers (amyloid-$β$ 1-42 [A$β$], total tau, phosphorylated tau 181), and neuropsychological assessments. Functional networks were identified using group independent component analysis.   Results: Inverted U-shaped associations between CSF A$β$ and functional connectivity were observed in the precuneus network and ventral default mode network (DMN), but not in the dorsal DMN, indicating network-specific vulnerability to early amyloid pathology. Higher connectivity in A$β$-related networks, including dorsal and ventral DMN, precuneus, and posterior salience networks, was associated with better visual memory, visuospatial, and executive performance. No significant relationships were observed between CSF tau and functional connectivity.   Conclusions: Using a large, community-based cohort, we demonstrate that non-linear alterations in functional connectivity occur in specific networks even during the asymptomatic phase of AD. Moreover, A$β$-related network connectivity is cognitively relevant, highlighting functional brain networks as promising imaging markers for early detection and prognosis of AD. [SEP] [HINT] connectivity -> Neuroscience (Syns: ) | understanding -> Neuroscience (Syns: savvy, intellect, sympathy) | networks -> Neuroscience (Syns: network, meshwork, electronic network)",Neuroscience
"Modeling dynamical systems and unraveling their underlying causal relationships is central to many domains in the natural sciences. Various physical systems, such as those arising in cell biology, are inherently high-dimensional and stochastic in nature, and admit only partial, noisy state measurements. This poses a significant challenge for addressing the problems of modeling the underlying dynamics and inferring the network structure of these systems. Existing methods are typically tailored either for structure learning or modeling dynamics at the population level, but are limited in their ability to address both problems together. In this work, we address both problems simultaneously: we present StructureFlow, a novel and principled simulation-free approach for jointly learning the structure and stochastic population dynamics of physical systems. We showcase the utility of StructureFlow for the tasks of structure learning from interventions and dynamical (trajectory) inference of conditional population dynamics. We empirically evaluate our approach on high-dimensional synthetic systems, a set of biologically plausible simulated systems, and an experimental single-cell dataset. We show that StructureFlow can learn the structure of underlying systems while simultaneously modeling their conditional population dynamics -- a key step toward the mechanistic understanding of systems behavior.",Bioinformatics
"Modeling dynamical systems and unraveling their underlying causal relationships is central to many domains in the natural sciences. Various physical systems, such as those arising in cell biology, are inherently high-dimensional and stochastic in nature, and admit only partial, noisy state measurements. This poses a significant challenge for addressing the problems of modeling the underlying dynamics and inferring the network structure of these systems. Existing methods are typically tailored either for structure learning or modeling dynamics at the population level, but are limited in their ability to address both problems together. In this work, we address both problems simultaneously: we present StructureFlow, a novel and principled simulation-free approach for jointly learning the structure and stochastic population dynamics of physical systems. We showcase the utility of StructureFlow for the tasks of structure learning from interventions and dynamical (trajectory) inference of conditional population dynamics. We empirically evaluate our approach on high-dimensional synthetic systems, a set of biologically plausible simulated systems, and an experimental single-cell dataset. We show that StructureFlow can learn the structure of underlying systems while simultaneously modeling their conditional population dynamics -- a key step toward the mechanistic understanding of systems behavior. [SEP] [HINT] tasks -> Neuroscience (Syns: tax, task, project) | understanding -> Neuroscience (Syns: savvy, intellect, sympathy) | learning -> Bioinformatics (Syns: take, teach, acquire)",Bioinformatics
"Memory effects arise in many complex systems, from protein folding, to the spreading of epidemics and financial decisions. While so-called non-Markovian dynamics is common in larger systems with interacting components, observations in fundamental physical systems have been confined to specifically engineered cases. Here, we report the experimental observation of non-Markovian dynamics in an elemental material, crystalline cobalt. By driving this material with an intense terahertz electromagnetic field, we bring its magnetisation into a non-equilibrium state and follow its evolution. We measure the sample's low temperature magnetic response in the time domain which leads to an unexpectedly rich multi-peaked spectrum in the Fourier domain, that cannot be explained by established models. We use open quantum system theory, which predicts a non-Markovian memory kernel in the dynamical equations to capture the fundamental interaction between the spin system and the phonon bath. Simulations based on this theory produce a multi-peaked spectrum, which matches the measured one. Our non-Markovian approach is also able to reproduce the modification of the spectrum at higher temperatures. Our findings demonstrate that non-Markovian effects are observable at a much more fundamental level than previously thought, opening the door to their exploration and control in a broad range of condensed matter systems.",Materials Science
"Memory effects arise in many complex systems, from protein folding, to the spreading of epidemics and financial decisions. While so-called non-Markovian dynamics is common in larger systems with interacting components, observations in fundamental physical systems have been confined to specifically engineered cases. Here, we report the experimental observation of non-Markovian dynamics in an elemental material, crystalline cobalt. By driving this material with an intense terahertz electromagnetic field, we bring its magnetisation into a non-equilibrium state and follow its evolution. We measure the sample's low temperature magnetic response in the time domain which leads to an unexpectedly rich multi-peaked spectrum in the Fourier domain, that cannot be explained by established models. We use open quantum system theory, which predicts a non-Markovian memory kernel in the dynamical equations to capture the fundamental interaction between the spin system and the phonon bath. Simulations based on this theory produce a multi-peaked spectrum, which matches the measured one. Our non-Markovian approach is also able to reproduce the modification of the spectrum at higher temperatures. Our findings demonstrate that non-Markovian effects are observable at a much more fundamental level than previously thought, opening the door to their exploration and control in a broad range of condensed matter systems. [SEP] [HINT] phonon -> Materials Science (Syns: ) | low -> Materials Science (Syns: low-spirited, scurvy, depressed) | based -> Bioinformatics (Syns: ground, free-base, base)",Materials Science
"Tailoring the chemical composition of a high entropy oxide (HEO) is a powerful approach to enhancing desirable material properties. However, the targeted synthesis of HEO materials is often hindered by competing stabilizing and destabilizing factors, which are difficult to predict. This work examines the effects of increased configurational entropy on the phase formation and stability of four notable complex oxide families: perovskite ($AB$O$_3$), pyrochlore ($A_2B_2$O$_7$), Ruddlesden-Popper ($A_2B$O$_4$), and zirconium tungstate ($AB_2$O$_8$). Each of these structures has a tetravalent cation site, which we attempt to substitute with an entropic mixture of four cations, benchmarked by the parallel synthesis of a non-disordered reference compound. While all four target high entropy materials can be expected to form based on ionic radii criteria, only the high entropy perovskite Ba(Ti,Zr,Hf,Sn)O$_3$ is successfully synthesized. In the case of the pyrochlore, an entropy-stabilized defect fluorite is formed instead, while the Ruddlesden-Popper phase co-exists with multiple competing phases. For the tungstate, an unexpected deep eutectic point between the precursors results in melting that precedes the formation of a high entropy phase. Our case studies therefore illustrate that the stability of HEOs cannot be straightforwardly predicted based on ionic radii, lattice geometry, and charge-balancing considerations alone due to the underlying complexity of the interactions between the many chemical constituents.",Materials Science
"Tailoring the chemical composition of a high entropy oxide (HEO) is a powerful approach to enhancing desirable material properties. However, the targeted synthesis of HEO materials is often hindered by competing stabilizing and destabilizing factors, which are difficult to predict. This work examines the effects of increased configurational entropy on the phase formation and stability of four notable complex oxide families: perovskite ($AB$O$_3$), pyrochlore ($A_2B_2$O$_7$), Ruddlesden-Popper ($A_2B$O$_4$), and zirconium tungstate ($AB_2$O$_8$). Each of these structures has a tetravalent cation site, which we attempt to substitute with an entropic mixture of four cations, benchmarked by the parallel synthesis of a non-disordered reference compound. While all four target high entropy materials can be expected to form based on ionic radii criteria, only the high entropy perovskite Ba(Ti,Zr,Hf,Sn)O$_3$ is successfully synthesized. In the case of the pyrochlore, an entropy-stabilized defect fluorite is formed instead, while the Ruddlesden-Popper phase co-exists with multiple competing phases. For the tungstate, an unexpected deep eutectic point between the precursors results in melting that precedes the formation of a high entropy phase. Our case studies therefore illustrate that the stability of HEOs cannot be straightforwardly predicted based on ionic radii, lattice geometry, and charge-balancing considerations alone due to the underlying complexity of the interactions between the many chemical constituents. [SEP] [HINT] based -> Bioinformatics (Syns: ground, free-base, base) | perovskite -> Materials Science (Syns: ) | defect -> Materials Science (Syns: mar, shortcoming, fault)",Materials Science
"In the algorithmic (Kolmogorov) view, agents are programs that track and compress sensory streams using generative programs. We propose a framework where the relevant structural prior is simplicity (Solomonoff) understood as \emph{compositional symmetry}: natural streams are well described by (local) actions of finite-parameter Lie pseudogroups on geometrically and topologically complex low-dimensional configuration manifolds (latent spaces). Modeling the agent as a generic neural dynamical system coupled to such streams, we show that accurate world-tracking imposes (i) \emph{structural constraints} -- equivariance of the agent's constitutive equations and readouts -- and (ii) \emph{dynamical constraints}: under static inputs, symmetry induces conserved quantities (Noether-style labels) in the agent dynamics and confines trajectories to reduced invariant manifolds; under slow drift, these manifolds move but remain low-dimensional. This yields a hierarchy of reduced manifolds aligned with the compositional factorization of the pseudogroup, providing a geometric account of the ``blessing of compositionality'' in deep models. We connect these ideas to the Spencer formalism for Lie pseudogroups and formulate a symmetry-based, self-contained version of predictive coding in which higher layers receive only \emph{coarse-grained residual transformations} (prediction-error coordinates) along symmetry directions unresolved at lower layers.",Neuroscience
"In the algorithmic (Kolmogorov) view, agents are programs that track and compress sensory streams using generative programs. We propose a framework where the relevant structural prior is simplicity (Solomonoff) understood as \emph{compositional symmetry}: natural streams are well described by (local) actions of finite-parameter Lie pseudogroups on geometrically and topologically complex low-dimensional configuration manifolds (latent spaces). Modeling the agent as a generic neural dynamical system coupled to such streams, we show that accurate world-tracking imposes (i) \emph{structural constraints} -- equivariance of the agent's constitutive equations and readouts -- and (ii) \emph{dynamical constraints}: under static inputs, symmetry induces conserved quantities (Noether-style labels) in the agent dynamics and confines trajectories to reduced invariant manifolds; under slow drift, these manifolds move but remain low-dimensional. This yields a hierarchy of reduced manifolds aligned with the compositional factorization of the pseudogroup, providing a geometric account of the ``blessing of compositionality'' in deep models. We connect these ideas to the Spencer formalism for Lie pseudogroups and formulate a symmetry-based, self-contained version of predictive coding in which higher layers receive only \emph{coarse-grained residual transformations} (prediction-error coordinates) along symmetry directions unresolved at lower layers. [SEP] [HINT] complex -> Bioinformatics (Syns: building complex, coordination compound, composite) | framework -> Bioinformatics (Syns: theoretical account, model, fabric) | using -> Bioinformatics (Syns: utilize, exploitation, apply)",Neuroscience
"Two-dimensional (2D) molybdenum disulfide (MoS2) nanosheets have attracted attention as a promising and cost-effective alternative catalyst for the hydrogen evolution reaction (HER). However, their aggregation and poor conductivity limit their catalytic activity. Consequently, researchers are exploring ways to improve the conductivity and density of electroactive edges of MoS2 through hybridization with akin advanced 2D materials. Here, reduced graphene oxide (rGO) nanosheets are added to a liquid-phase-exfoliated MoS2 dispersion to create drop-casting hybrid MoS2@rGO electrodes for HER. The findings reveal the formation of ~1.1 nm-thick MoS2 bilayers, with the catalytic performance of MoS2@rGO dependent on the degree of graphene oxide reduction. The rGO moderate reduction prevents the MoS2 bilayers from restacking, improves conductivity, retains oxygenated groups that enhance interlayer spacing, and exposes more electroactive edges. When hybridized with rGO crafted at optimal reduction time, the hybrid system eclipses the efficiency of pristine MoS2 bilayers by attaining the lowest overpotential (~70 mV) and the lowest Tafel slope (~46 mV dec-1). This shows that MoS2 bilayers hybridized with rGO offer a promising method to outperform the electrocatalytic efficiency of MoS2-based electrodes. These findings expand opportunities for future strain engineering, defect engineering, and high-end twist-angle assemblies for hybrid systems combining MoS2 bilayers and rGO.",Materials Science
"Two-dimensional (2D) molybdenum disulfide (MoS2) nanosheets have attracted attention as a promising and cost-effective alternative catalyst for the hydrogen evolution reaction (HER). However, their aggregation and poor conductivity limit their catalytic activity. Consequently, researchers are exploring ways to improve the conductivity and density of electroactive edges of MoS2 through hybridization with akin advanced 2D materials. Here, reduced graphene oxide (rGO) nanosheets are added to a liquid-phase-exfoliated MoS2 dispersion to create drop-casting hybrid MoS2@rGO electrodes for HER. The findings reveal the formation of ~1.1 nm-thick MoS2 bilayers, with the catalytic performance of MoS2@rGO dependent on the degree of graphene oxide reduction. The rGO moderate reduction prevents the MoS2 bilayers from restacking, improves conductivity, retains oxygenated groups that enhance interlayer spacing, and exposes more electroactive edges. When hybridized with rGO crafted at optimal reduction time, the hybrid system eclipses the efficiency of pristine MoS2 bilayers by attaining the lowest overpotential (~70 mV) and the lowest Tafel slope (~46 mV dec-1). This shows that MoS2 bilayers hybridized with rGO offer a promising method to outperform the electrocatalytic efficiency of MoS2-based electrodes. These findings expand opportunities for future strain engineering, defect engineering, and high-end twist-angle assemblies for hybrid systems combining MoS2 bilayers and rGO. [SEP] [HINT] defect -> Materials Science (Syns: mar, shortcoming, fault) | performance -> Bioinformatics (Syns: functioning, operation, carrying out) | systems -> Bioinformatics (Syns: organization, organisation, system)",Materials Science
"Functional and structural connectivity (FC/SC) are key multimodal biomarkers for brain analysis, yet their clinical utility is hindered by costly acquisition, complex preprocessing, and frequent missing modalities. Existing foundation models either process single modalities or lack explicit mechanisms for cross-modal and cross-scale consistency. We propose BrainCSD, a hierarchical mixture-of-experts (MoE) foundation model that jointly synthesizes FC/SC biomarkers and supports downstream decoding tasks (diagnosis and prediction). BrainCSD features three neuroanatomically grounded components: (1) a ROI-specific MoE that aligns regional activations from canonical networks (e.g., DMN, FPN) with a global atlas via contrastive consistency; (2) a Encoding-Activation MOE that models dynamic cross-time/gradient dependencies in fMRI/dMRI; and (3) a network-aware refinement MoE that enforces structural priors and symmetry at individual and population levels. Evaluated on the datasets under complete and missing-modality settings, BrainCSD achieves SOTA results: 95.6\% accuracy for MCI vs. CN classification without FC, low synthesis error (FC RMSE: 0.038; SC RMSE: 0.006), brain age prediction (MAE: 4.04 years), and MMSE score estimation (MAE: 1.72 points). Code is available in \href{https://github.com/SXR3015/BrainCSD}{BrainCSD}",Neuroscience
"Functional and structural connectivity (FC/SC) are key multimodal biomarkers for brain analysis, yet their clinical utility is hindered by costly acquisition, complex preprocessing, and frequent missing modalities. Existing foundation models either process single modalities or lack explicit mechanisms for cross-modal and cross-scale consistency. We propose BrainCSD, a hierarchical mixture-of-experts (MoE) foundation model that jointly synthesizes FC/SC biomarkers and supports downstream decoding tasks (diagnosis and prediction). BrainCSD features three neuroanatomically grounded components: (1) a ROI-specific MoE that aligns regional activations from canonical networks (e.g., DMN, FPN) with a global atlas via contrastive consistency; (2) a Encoding-Activation MOE that models dynamic cross-time/gradient dependencies in fMRI/dMRI; and (3) a network-aware refinement MoE that enforces structural priors and symmetry at individual and population levels. Evaluated on the datasets under complete and missing-modality settings, BrainCSD achieves SOTA results: 95.6\% accuracy for MCI vs. CN classification without FC, low synthesis error (FC RMSE: 0.038; SC RMSE: 0.006), brain age prediction (MAE: 4.04 years), and MMSE score estimation (MAE: 1.72 points). Code is available in \href{https://github.com/SXR3015/BrainCSD}{BrainCSD} [SEP] [HINT] connectivity -> Neuroscience (Syns: ) | decoding -> Neuroscience (Syns: decrypt, decipherment, decryption) | tasks -> Neuroscience (Syns: tax, task, project)",Neuroscience
"Auditory sensory overload affects 50-70% of individuals with Autism Spectrum Disorder (ASD), yet existing approaches, such as mechanistic models (Hodgkin Huxley type, Wilson Cowan, excitation inhibition balance), clinical tools (EEG/MEG, Sensory Profile scales), and ML methods (Neural ODEs, predictive coding), either assume fixed parameters or lack interpretability, missing autism heterogeneity. We present a Scientific Machine Learning approach using Universal Differential Equations (UDEs) to model sensory adaptation dynamics in autism. Our framework combines ordinary differential equations grounded in biophysics with neural networks to capture both mechanistic understanding and individual variability. We demonstrate that UDEs achieve a 90.8% improvement over pure Neural ODEs while using 73.5% fewer parameters. The model successfully recovers physiological parameters within the 2% error and provides a quantitative risk assessment for sensory overload, predicting 17.2% risk for pulse stimuli with specific temporal patterns. This framework establishes foundations for personalized, evidence-based interventions in autism, with direct applications to wearable technology and clinical practice.",Neuroscience
"Auditory sensory overload affects 50-70% of individuals with Autism Spectrum Disorder (ASD), yet existing approaches, such as mechanistic models (Hodgkin Huxley type, Wilson Cowan, excitation inhibition balance), clinical tools (EEG/MEG, Sensory Profile scales), and ML methods (Neural ODEs, predictive coding), either assume fixed parameters or lack interpretability, missing autism heterogeneity. We present a Scientific Machine Learning approach using Universal Differential Equations (UDEs) to model sensory adaptation dynamics in autism. Our framework combines ordinary differential equations grounded in biophysics with neural networks to capture both mechanistic understanding and individual variability. We demonstrate that UDEs achieve a 90.8% improvement over pure Neural ODEs while using 73.5% fewer parameters. The model successfully recovers physiological parameters within the 2% error and provides a quantitative risk assessment for sensory overload, predicting 17.2% risk for pulse stimuli with specific temporal patterns. This framework establishes foundations for personalized, evidence-based interventions in autism, with direct applications to wearable technology and clinical practice. [SEP] [HINT] clinical -> Bioinformatics (Syns: ) | understanding -> Neuroscience (Syns: savvy, intellect, sympathy) | learning -> Bioinformatics (Syns: take, teach, acquire)",Neuroscience
"We present a GPU-portable implementation of a real-space density functional theory (DFT) code ``QUMASUN'' and benchmark it on the new Plasma Simulator featuring Intel Xeon 6980P CPUs, and AMD MI300A GPUs. Additional tests were performed on an NVIDIA GH200 GPU. In particular MI300A supports unified memory and GH200 supports coherent memory interconnect, simplifying GPU porting. A lightweight C++ lambda-based layer enables CPU, CUDA, and HIP execution without OpenMP/OpenACC preprocessor directives. For diamond (216 atoms) and tungsten (128 atoms) systems, MI300A and GH200 achieve 2.0-2.8 $\times$ and 2.3-2.4 $\times$ speedups over a 256-core Xeon node. The compute-bound kernels, which are fast Fourier transforms (FFT), dense matrix-matrix multiplications (GEMM) and eigenvalue solver, show substantial acceleration on both GPUs, indicating that the present GPU-portable approach can benefit a wide range of plasma-fusion simulation codes beyond DFT.",Materials Science
"We present a GPU-portable implementation of a real-space density functional theory (DFT) code ``QUMASUN'' and benchmark it on the new Plasma Simulator featuring Intel Xeon 6980P CPUs, and AMD MI300A GPUs. Additional tests were performed on an NVIDIA GH200 GPU. In particular MI300A supports unified memory and GH200 supports coherent memory interconnect, simplifying GPU porting. A lightweight C++ lambda-based layer enables CPU, CUDA, and HIP execution without OpenMP/OpenACC preprocessor directives. For diamond (216 atoms) and tungsten (128 atoms) systems, MI300A and GH200 achieve 2.0-2.8 $\times$ and 2.3-2.4 $\times$ speedups over a 256-core Xeon node. The compute-bound kernels, which are fast Fourier transforms (FFT), dense matrix-matrix multiplications (GEMM) and eigenvalue solver, show substantial acceleration on both GPUs, indicating that the present GPU-portable approach can benefit a wide range of plasma-fusion simulation codes beyond DFT. [SEP] [HINT] functional -> Neuroscience (Syns: working, usable, running) | theory -> Materials Science (Syns: possibility, hypothesis) | density -> Materials Science (Syns: tightness, concentration, compactness)",Materials Science
"Heterostructured (HS) materials exhibit excellent mechanical properties, combining high strength and significant ductility. Hetero-deformation-induced (HDI) hardening and strain de-localization are key to their strength-ductility synergy. However, existing models often fall short in addressing these aspects. In this work, a coupled framework integrating strain gradient crystal plasticity and phase field damage models is developed. The interface dominated HDI hardening in HS laminates is handled by introducing a heterogeneity coefficient into the back stress. The phase field model accounts for defect energy-driven damage and accurately represents the materials ductile damage behavior by accounting for effects of microstructure on crack initiation and propagation. Simulation results on HS laminates align well with experimental results and reflect the distribution of geometrically necessary dislocations and back stresses at interfaces between regions with dissimilar microstructure. Crack initiation and propagation are accurately described, providing valuable insights into fracture behavior. The model can predict how strength and ductility change upon variations of the HS laminate microstructure, thus providing an essential tool for microstructure optimization. This work enhances the understanding of deformation mechanisms in HS laminates and provides valuable insights for design and optimization of this class of materials.",Materials Science
"Heterostructured (HS) materials exhibit excellent mechanical properties, combining high strength and significant ductility. Hetero-deformation-induced (HDI) hardening and strain de-localization are key to their strength-ductility synergy. However, existing models often fall short in addressing these aspects. In this work, a coupled framework integrating strain gradient crystal plasticity and phase field damage models is developed. The interface dominated HDI hardening in HS laminates is handled by introducing a heterogeneity coefficient into the back stress. The phase field model accounts for defect energy-driven damage and accurately represents the materials ductile damage behavior by accounting for effects of microstructure on crack initiation and propagation. Simulation results on HS laminates align well with experimental results and reflect the distribution of geometrically necessary dislocations and back stresses at interfaces between regions with dissimilar microstructure. Crack initiation and propagation are accurately described, providing valuable insights into fracture behavior. The model can predict how strength and ductility change upon variations of the HS laminate microstructure, thus providing an essential tool for microstructure optimization. This work enhances the understanding of deformation mechanisms in HS laminates and provides valuable insights for design and optimization of this class of materials. [SEP] [HINT] field -> Materials Science (Syns: field of honor, line of business, orbit) | understanding -> Neuroscience (Syns: savvy, intellect, sympathy) | defect -> Materials Science (Syns: mar, shortcoming, fault)",Materials Science
"Prenatal maternal stress (PS) is a risk factor for adverse offspring neurodevelopment. Heart rate variability (HRV) complexity provides a non-invasive marker of maternal autonomic regulation and may be influenced by mind--body interventions such as Yoga. In this quasi-randomized controlled trial, 28 chronically stressed pregnant women were followed from the second trimester until birth: 14 participated in weekly Hatha Yoga with electrocardiogram (ECG) recordings, and 14 received standard obstetric care with monthly ECGs. Group allocation was based on availability, with participants unaware of their assignment at enrollment. HRV complexity was assessed first with Sample Entropy and Entropy Rate and then expanded to 94 HRV metrics spanning temporal, frequency, nonlinear, and information-theoretical domains. All metrics were covariate-adjusted (maternal age, BMI, gestational age), standardized, and analyzed using timepoint-specific principal component analysis (PCA). From this, a unified HRV index was derived. Analyses revealed that HRV metric relationships changed dynamically across pregnancy, with PCA loadings shifting from frequency toward complexity measures in late gestation. The mixed effects model identified a significant time x group interaction effect (p = 0.041). These findings suggest a restructuring of HRV signal-analytical domains with advancing pregnancy attributable to Yoga and highlight the utility of advanced HRV analysis frameworks for future, larger trials.",Bioinformatics
